course_id,neg_count,pos_count,num_chapters,n_videos,n_exercises,n_problems,n_users_content_interaction,assignment_coverage,video_coverage,discussion_coverage,problems_attempted,attempts_total,correct_total,correct_rate_course,comments_total,commenters_total,views_total,viewers_total,unique_videos_viewed,enrollment_count,num_inactive_users,inactive_rate,avg_video_duration_sec,avg_exercise_correct_rate_course,avg_exercise_attempt_rate_course,avg_video_access_rate_course,qs_rank,progress_ratio,CQS_num,course_name,CQV,CQS
C_1910385,0,0,2,2,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,484.0,0.0,0,“抗击疫情”专题在线公益讲座——中国农业大学,0.0,Needs Improvement
C_1781818,0,0,13,68,42,290,20.0,0.0,1,0.0,41,254,184,0.0,0.0,0.0,47.0,20.0,4,969,949.0,0.9793601651186792,,0.0,0.0,0.0338235294117647,,0.0,0,Business Statistics,0.1968004676831702,Needs Improvement
C_682466,6,8,16,22,18,60,21.0,0.0,0,1.0,0,0,0,0.0,40.0,21.0,0.0,0.0,0,14405,14384.0,0.998542172856647,,0.0,0.0,0.0,20.0,0.0,1,清华院系概览,0.2196866726186916,Acceptable
C_2342515,0,0,8,42,41,225,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,马克思主义基本原理概论,0.0,Needs Improvement
C_948402,0,0,5,26,5,109,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,282,282.0,1.0,644.3313461538462,0.0,0.0,0.0,,0.0,0,信息理论与编码,0.0,Needs Improvement
C_1907838,0,0,10,38,7,72,8.0,0.0,1,1.0,32,54,42,0.0,6.0,1.0,12.0,7.0,7,140,132.0,0.9428571428571428,559.476552631579,0.0,0.0,0.0413533834586466,431.0,0.0,1,Molecular Biology,0.2646823954325055,Acceptable
C_697076,6,19,12,63,49,312,395.0,0.0,1,1.0,307,3444,2652,0.0,100.0,27.0,1629.0,369.0,49,10261,9866.0,0.9615047266348308,578.6650655737706,0.4287737184933446,0.3401360544217687,0.0563513571643652,,0.0,1,揭开潜意识心理的奥秘,0.3450732463033103,Acceptable
C_677031,8,20,10,63,0,0,42.0,0.0,0,1.0,0,0,0,0.0,114.0,42.0,0.0,0.0,0,8332,8290.0,0.9949591934709554,874.632873015873,0.0,0.0,0.0,20.0,0.0,0,传播学原理,0.0,Needs Improvement
C_2059287,0,0,9,23,9,187,2.0,0.0,1,0.0,14,14,10,0.0,0.0,0.0,2.0,2.0,2,75,73.0,0.9733333333333334,,0.0,0.0,0.0434782608695652,901.0,0.0,0,统计计算,0.0580607418523385,Needs Improvement
C_2308108,0,0,8,57,8,119,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,12,12.0,1.0,,0.0,0.0,0.0,901.0,0.0,0,Complex Variables and Integral Transforms,0.0,Needs Improvement
C_939336,0,0,7,45,44,158,19.0,0.0,0,1.0,13,15,0,0.0,3.0,3.0,36.0,15.0,0,2048,2029.0,0.99072265625,,0.375,0.0454545454545454,0.0488888888888888,1001.0,0.0,2,水下声信道,0.3905035613430722,Excellent
C_881456,0,0,30,63,0,0,27.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,53.0,27.0,17,2636,2609.0,0.9897572078907436,1871.6025882352944,0.0,0.0,0.0311581422692533,20.0,0.0,0,2016年清华大学研究生学位论文答辩（一）,0.0432929783302613,Needs Improvement
C_735112,0,0,5,12,1,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,252,252.0,1.0,,0.0,0.0,0.0,,0.0,0,微软亚洲研究院人工智能前沿系列讲座,0.0,Needs Improvement
C_735236,0,0,9,38,33,132,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,489.0,0.0,0,学术论文文献阅读与机助汉英翻译,0.0,Needs Improvement
C_680871,0,6,15,34,32,81,9.0,0.0,0,1.0,0,0,0,0.0,197.0,9.0,0.0,0.0,0,618,609.0,0.9854368932038836,622.9719411764705,0.0,0.0,0.0,,0.0,1,船,0.2196866726186916,Acceptable
C_1707044,0,0,5,105,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10,10.0,1.0,,0.0,0.0,0.0,,0.0,0,区块链应用工程师微学位（2020）,0.0,Needs Improvement
C_784384,0,0,15,272,15,160,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,,0.0,0.0,0.0,39.0,0.0,0,经济学,0.0,Needs Improvement
C_1912010,0,0,2,2,0,0,9.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,12.0,9.0,2,91,82.0,0.9010989010989012,,0.0,0.0,0.6666666666666666,,0.0,0,从新冠疫情看人类命运共同体,0.0669872981077807,Needs Improvement
C_1992919,0,0,4,28,20,39,2.0,0.0,0,0.0,6,6,3,0.0,0.0,0.0,8.0,2.0,0,53,51.0,0.9622641509433962,,0.0,0.0,0.1428571428571428,,0.0,2,计量地理学与实验,0.3923646865817055,Excellent
C_697158,0,0,7,12,12,159,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,102,102.0,1.0,218.80008333333333,0.0,0.0,0.0,141.0,0.0,0,AP Environmental Science - Part 3: Pollution and Resources,0.0,Needs Improvement
C_735378,0,1,8,64,4,29,3.0,0.0,0,1.0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,4631,4628.0,0.9993521917512416,424.80671875,0.0,0.0,0.0,20.0,0.0,1,高等化工热力学（上）,0.2546440075000701,Acceptable
C_823309,0,2,10,55,34,354,11.0,0.0,0,1.0,0,0,0,0.0,32.0,11.0,0.0,0.0,0,1184,1173.0,0.9907094594594594,558.6270727272728,0.0,0.0,0.0,,0.0,0,供配电技术,0.1394729613397392,Needs Improvement
C_1755941,0,0,14,76,14,83,21.0,0.0,1,1.0,80,162,155,0.0,12.0,3.0,96.0,18.0,47,293,272.0,0.9283276450511946,,0.0,0.0,0.0555555555555555,,0.0,2,Introducing China In English,0.4082852408525071,Excellent
C_1771158,0,0,13,13,13,65,3.0,0.0,1,1.0,30,49,36,0.0,1.0,1.0,3.0,2.0,1,138,135.0,0.9782608695652174,,0.0,0.0,0.1153846153846153,,0.0,1,English Debate,0.2796980951806979,Acceptable
C_735273,6,5,10,36,38,197,17.0,0.0,0,1.0,0,0,0,0.0,29.0,17.0,0.0,0.0,0,7838,7821.0,0.9978310793569788,,0.0,0.0,0.0,,0.0,1,计量经济学,0.2245968790364588,Acceptable
C_2335763,0,0,20,20,20,59,0.0,0.0,0,0.0,32,56,25,0.0,0.0,0.0,0.0,0.0,0,290,290.0,1.0,,0.0,0.0,0.0,,0.0,1,智能医学发展前沿,0.2881376266280521,Acceptable
C_2308097,0,0,12,60,57,308,0.0,0.0,0,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0,25,25.0,1.0,,0.0,0.0,0.0,,0.0,0,水文水利计算,0.0111645496846301,Needs Improvement
C_681775,0,0,11,49,9,58,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,348.7836734693878,0.0,0.0,0.0,20.0,0.0,0,集成传感器,0.0,Needs Improvement
C_1910395,0,0,1,2,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,“工程博士”专题在线公益讲座——国防科技大学,0.0,Needs Improvement
C_694136,34,33,11,68,58,262,106.0,0.0,0,1.0,0,0,0,0.0,275.0,106.0,0.0,0.0,0,30849,30743.0,0.9965639080683328,864.474406779661,0.0,0.0,0.0,20.0,0.0,0,数据挖掘：理论与算法,0.0254689755489958,Needs Improvement
C_681739,0,0,14,125,41,124,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,20.0,0.0,0,数字超大规模集成电路设计（2019春）,0.0,Needs Improvement
C_677150,29,59,10,65,8,156,91.0,0.0,0,1.0,0,0,0,0.0,1098.0,91.0,0.0,0.0,0,4314,4223.0,0.9789058878071396,,0.0,0.0,0.0,489.0,0.0,1,Web开发技术,0.2281819352982207,Acceptable
C_1992952,0,0,5,20,5,23,9.0,0.0,1,0.0,19,50,28,0.0,0.0,0.0,14.0,8.0,3,99,90.0,0.9090909090909092,,0.5555555555555556,0.4,0.075,,0.0,2,Matlab 基础及在地学中的应用,0.3993252586267167,Excellent
C_2179785,0,0,11,11,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,16,16.0,1.0,,0.0,0.0,0.0,,0.0,0,课程思政的内涵、教学设计与实施路径——以工科专业基础课程和专业课程为例,0.0,Needs Improvement
C_681972,0,0,8,32,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,电影史,0.0,Needs Improvement
C_1925911,0,0,5,54,0,0,1.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,10.0,1.0,1,23,22.0,0.9565217391304348,542.4817037037037,0.0,0.0,0.0185185185185185,,0.0,0,Creative Writing,0.0267949192431122,Needs Improvement
C_735138,0,1,4,54,36,105,14.0,0.0,0,1.0,40,56,41,0.0,85.0,13.0,1.0,1.0,0,1905,1891.0,0.9926509186351706,549.883,0.0,0.0,0.0185185185185185,448.0,0.0,0,马克思主义基本原理（1）,0.2147642698754713,Needs Improvement
C_682357,0,0,3,23,3,91,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,5057,5056.0,0.9998022543009688,,0.0,0.0,0.0,448.0,0.0,1,基础化学实验,0.2546440075000701,Acceptable
C_676952,0,0,17,17,17,34,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,874.9014705882354,0.0,0.0,0.0,205.0,0.0,0,新闻摄影,0.0,Needs Improvement
C_681027,0,7,6,40,6,66,5.0,0.0,0,1.0,64,175,113,0.0,9.0,5.0,0.0,0.0,0,1693,1688.0,0.9970466627288836,670.1808461538462,0.0,0.0,0.0,,0.0,1,民族手工艺术——走进生活,0.3188624084889979,Acceptable
C_1910453,0,0,1,1,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,“抗击疫情”专题在线公益讲座——同济大学,0.0,Needs Improvement
C_682374,0,0,10,33,33,268,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2550,2550.0,1.0,911.125606060606,0.0,0.0,0.0,580.0,0.0,0,细胞生物学：细胞社会的奥秘,0.0,Needs Improvement
C_681184,0,0,8,43,8,75,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,6,6.0,1.0,,0.0,0.0,0.0,,0.0,0,统计质量管理 （2018秋）,0.0,Needs Improvement
C_681630,0,3,4,14,9,26,5.0,0.0,0,1.0,26,42,32,0.0,7.0,5.0,0.0,0.0,0,780,775.0,0.9935897435897436,543.1812142857143,0.0,0.0,0.0,,0.0,1,中华商道与企业家精神,0.2681048365619208,Acceptable
C_629515,0,0,12,47,12,72,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,534.6035957446808,0.0,0.0,0.0,,0.0,0,《论语》人生课堂,0.0,Needs Improvement
C_682567,0,4,8,64,47,196,13.0,0.0,0,1.0,36,36,33,0.0,43.0,13.0,0.0,0.0,0,2839,2826.0,0.995420922860162,,0.0,0.0,0.0,,0.0,0,健康与健康能力,0.1966442509258915,Needs Improvement
C_2063783,1,5,9,50,9,109,86.0,0.0,1,1.0,109,203,127,0.0,110.0,2.0,201.0,85.0,7,687,601.0,0.8748180494905385,,0.0,0.0,0.0458823529411764,,0.0,1,International Financial Management,0.2837867573537592,Acceptable
C_697083,0,0,9,89,2,8,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,361,360.0,0.997229916897507,409.9177528089888,0.0,0.0,0.0,40.0,0.0,1,热带海岸线生态系统,0.2711310131443374,Acceptable
C_735431,0,0,8,32,23,86,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,912,912.0,1.0,867.60990625,0.0,0.0,0.0,,0.0,0,工程制图基础,0.0,Needs Improvement
C_948412,3,0,8,188,21,87,13.0,0.0,0,1.0,0,0,0,0.0,21.0,13.0,0.0,0.0,0,14899,14886.0,0.9991274582186724,,0.0,0.0,0.0,20.0,0.0,1,流体力学,0.2281819352982207,Acceptable
C_1755907,0,0,8,32,35,37,10.0,0.0,1,0.0,27,38,10,0.0,0.0,0.0,14.0,10.0,6,243,233.0,0.9588477366255144,487.93996774193545,0.0,0.0,0.04375,20.0,0.0,1,User Experience (UX) Design: Human Factors and Culture in Design,0.3417201821475168,Acceptable
C_681515,0,0,5,10,1,35,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,18,18.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,审计工作底稿编制理论与实务,0.0,Needs Improvement
C_756642,2,42,6,52,5,34,157.0,0.0,1,1.0,34,1836,1170,0.0,164.0,73.0,312.0,85.0,49,14074,13917.0,0.9888446781298847,772.5273076923077,0.6057741717376606,0.64,0.0647058823529411,14.0,0.0,1,护理研究方法,0.3408829534150271,Acceptable
C_1886688,0,0,6,49,6,52,2.0,0.0,1,0.0,37,37,23,0.0,0.0,0.0,4.0,2.0,1,58,56.0,0.9655172413793104,770.94975,0.0,0.0,0.0408163265306122,,0.0,2,The Hardware/Software Systems and Fundamentals of Programming,0.3857829198357872,Excellent
C_696977,0,0,5,53,11,11,5.0,0.0,0,1.0,0,0,0,0.0,6.0,5.0,0.0,0.0,0,4405,4400.0,0.9988649262202044,,0.0,0.0,0.0,,0.0,1,高等数学精讲（下）,0.2384226894136091,Acceptable
C_1864065,0,0,8,39,46,170,6.0,0.0,1,1.0,170,287,239,0.0,7.0,2.0,17.0,4.0,5,157,151.0,0.961783439490446,,0.0,0.0,0.1089743589743589,,0.0,1,化工流体流动与传热,0.2428623927524847,Acceptable
C_2329163,0,0,4,64,37,37,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,,0.0,0.0,0.0,,0.0,0,创意写作实践教程,0.0,Needs Improvement
C_697169,1,2,8,24,16,230,6.0,0.0,0,1.0,0,0,0,0.0,10.0,6.0,0.0,0.0,0,2519,2513.0,0.997618102421596,541.610125,0.0,0.0,0.0,431.0,0.0,1,医学实验技术与方法新进展,0.2281819352982207,Acceptable
C_697162,0,0,6,32,34,107,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,282,282.0,1.0,501.8774838709677,0.0,0.0,0.0,,0.0,0,抗菌药物耐药性,0.0,Needs Improvement
C_680741,3,3,7,82,6,45,18.0,0.0,1,1.0,0,0,0,0.0,36.0,17.0,5.0,1.0,5,6599,6581.0,0.9972723139869676,564.0054268292683,0.0,0.0,0.0609756097560975,20.0,0.0,1,绿色建筑与可持续发展,0.2587253650127186,Acceptable
C_735401,0,0,7,40,13,247,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,114,114.0,1.0,449.466925,0.0,0.0,0.0,141.0,0.0,0,AP*备考——生物学，第三部分：演化和多样性,0.0,Needs Improvement
C_677047,9,29,10,64,10,47,41.0,0.0,0,1.0,0,0,0,0.0,627.0,41.0,0.0,0.0,0,15795,15754.0,0.9974042418486864,660.9287118644069,0.0,0.0,0.0,20.0,0.0,1,PPP理论与实践,0.2245968790364588,Acceptable
C_2316362,0,0,13,144,55,309,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,494.3758531468532,0.0,0.0,0.0,20.0,0.0,0,University physics（1）,0.0,Needs Improvement
C_2336793,0,0,9,85,5,55,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,625.0459761904762,0.0,0.0,0.0,,0.0,0,医学伦理学（自主模式）,0.0,Needs Improvement
C_680771,0,1,5,23,9,19,3.0,0.0,0,1.0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,9705,9702.0,0.9996908809891808,,0.0,0.0,0.0,20.0,0.0,1,铜版画制作,0.2448096266503392,Acceptable
C_1771159,0,0,6,49,6,25,5.0,0.0,1,0.0,10,10,2,0.0,0.0,0.0,15.0,5.0,10,106,101.0,0.9528301886792452,581.1131224489797,0.0,0.0,0.0612244897959183,,0.0,0,Economic law,0.1161240321638412,Needs Improvement
C_1814539,0,0,20,58,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,622.025224137931,0.0,0.0,0.0,20.0,0.0,0,公司金融,0.0,Needs Improvement
C_1928986,0,0,9,54,12,100,2.0,0.0,1,0.0,27,27,0,0.0,0.0,0.0,3.0,2.0,2,201,199.0,0.9900497512437813,,0.0,0.0,0.0277777777777777,,0.0,0,计算机图形学,0.0171333638467739,Needs Improvement
C_735263,0,0,11,59,10,111,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3,3.0,1.0,499.3445614035088,0.0,0.0,0.0,511.0,0.0,0,实验动物学,0.0,Needs Improvement
C_907951,0,0,5,36,5,94,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,585,585.0,1.0,,0.0,0.0,0.0,,0.0,0,动画视听语言,0.0,Needs Improvement
C_1801907,0,0,10,49,8,84,8.0,0.0,1,0.0,77,281,166,0.0,0.0,0.0,28.0,7.0,19,382,374.0,0.9790575916230366,,0.875,0.125,0.0787172011661807,,0.0,2,零基础学统计,0.3835699887692807,Excellent
C_696794,0,0,17,120,16,158,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,318.212,0.0,0.0,0.0,396.0,0.0,0,工程力学,0.0,Needs Improvement
C_936983,0,4,5,15,15,41,15.0,0.0,0,1.0,0,0,0,0.0,46.0,15.0,0.0,0.0,0,2078,2063.0,0.992781520692974,1111.3682,0.0,0.0,0.0,,0.0,1,创意手工,0.2384226894136091,Acceptable
C_697011,2,12,9,36,36,304,14.0,0.0,0,1.0,0,0,0,0.0,26.0,14.0,0.0,0.0,0,5826,5812.0,0.9975969790593888,,0.0,0.0,0.0,,0.0,1,运动心理学,0.2262006512675489,Acceptable
C_943250,1,9,5,17,18,115,37.0,0.0,0,1.0,0,0,0,0.0,54.0,37.0,0.0,0.0,0,13991,13954.0,0.9973554427846472,564.5028235294118,0.0,0.0,0.0,20.0,0.0,1,柔性电子技术,0.2384226894136091,Acceptable
C_1774989,0,0,3,42,4,41,1.0,0.0,1,0.0,17,17,12,0.0,0.0,0.0,4.0,1.0,4,101,100.0,0.99009900990099,488.79100000000005,0.0,0.0,0.0952380952380952,,0.0,2,Plants Design：Accessing to East Asian Art,0.367336928638475,Excellent
C_1925905,0,0,11,54,54,93,27.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,102.0,27.0,1,219,192.0,0.8767123287671232,513.2417222222222,0.0,0.0,0.0658436213991769,,0.0,0,Microbiology,0.0121795087468692,Needs Improvement
C_681764,0,0,10,92,10,20,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,164.21800000000002,0.0,0.0,0.0,,0.0,0,美术鉴赏,0.0,Needs Improvement
C_681197,0,0,6,64,7,160,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,132,132.0,1.0,,0.0,0.0,0.0,1001.0,0.0,0,多益FUN轻松,0.0,Needs Improvement
C_680747,4,4,10,40,11,136,8.0,0.0,1,1.0,136,1153,646,0.0,13.0,7.0,1.0,1.0,1,2918,2910.0,0.9972583961617546,434.641,0.0,0.0,0.025,,0.0,2,Linux系统管理,0.4207139954458607,Excellent
C_948239,0,0,3,29,26,109,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,406,406.0,1.0,,0.0,0.0,0.0,,0.0,0,走进女性的政治世界,0.0,Needs Improvement
C_1711861,0,0,9,23,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,15,15.0,1.0,,0.0,0.0,0.0,,0.0,0,雅思听力,0.0,Needs Improvement
C_694160,2,6,7,72,28,261,6.0,0.0,0,1.0,0,0,0,0.0,9.0,6.0,0.0,0.0,0,1392,1386.0,0.9956896551724138,465.80340740740746,0.0,0.0,0.0,,0.0,1,能源学术英语（Ⅱ）,0.230690741837928,Acceptable
C_837279,0,0,8,84,53,194,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,489.0,0.0,0,高等数学,0.0,Needs Improvement
C_1761369,0,0,8,40,40,201,19.0,0.0,1,1.0,136,189,110,0.0,1.0,1.0,32.0,16.0,3,214,195.0,0.911214953271028,916.81909375,0.7528409090909092,0.45,0.0499999999999999,,0.0,1,History of Western Civilization before the 19th Century,0.3050700548278284,Acceptable
C_1846545,0,0,10,62,10,79,0.0,0.0,0,0.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0,2668,2668.0,1.0,684.7081935483872,0.0,0.0,0.0,430.0,0.0,0,计算方法,0.1,Needs Improvement
C_948265,0,8,9,37,8,440,48.0,0.0,1,1.0,0,0,0,0.0,221.0,47.0,1.0,1.0,1,9227,9179.0,0.9947978757992848,,0.0,0.0,0.027027027027027,,0.0,1,药理学,0.25721132846383,Acceptable
C_948426,0,0,6,29,3,15,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1251,1251.0,1.0,,0.0,0.0,0.0,,0.0,0,环境友好高分子材料,0.0,Needs Improvement
C_680819,5,5,14,44,14,89,16.0,0.0,1,1.0,89,519,369,0.0,29.0,10.0,14.0,6.0,5,3122,3106.0,0.9948750800768738,,0.0,0.0,0.053030303030303,271.0,0.0,2,隋唐五代史专题,0.4481214457906989,Excellent
C_2196043,0,0,9,9,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,12,12.0,1.0,,0.0,0.0,0.0,,0.0,0,互联网时代医学课程创新教学实践,0.0,Needs Improvement
C_735351,148,778,9,38,9,69,1143.0,0.0,0,1.0,0,0,0,0.0,3751.0,1143.0,0.0,0.0,0,45079,43936.0,0.974644512966126,940.1458378378378,0.0,0.0,0.0,20.0,0.0,1,积极心理学（上）厚德载物篇,0.2262006512675489,Acceptable
C_1410096,0,0,14,43,18,110,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,179,179.0,1.0,,0.0,0.0,0.0,,0.0,0,通信原理,0.0,Needs Improvement
C_1811835,0,0,15,142,145,231,3.0,0.0,1,0.0,6,9,6,0.0,0.0,0.0,4.0,3.0,2,182,179.0,0.9835164835164836,615.3594788732395,0.0,0.0,0.0093896713615023,431.0,0.0,0,Medical Nursing,0.0666666666666666,Needs Improvement
C_1771170,0,0,12,15,12,60,8.0,0.0,1,0.0,60,175,130,0.0,0.0,0.0,13.0,8.0,2,229,221.0,0.965065502183406,,0.0,0.0,0.1083333333333333,,0.0,2,Fundamentals of Piano Performance,0.3980599163346224,Excellent
C_2266754,0,0,9,31,34,143,15.0,0.0,0,0.0,24,42,38,0.0,0.0,0.0,26.0,15.0,0,341,326.0,0.9560117302052786,,0.0,0.0,0.0516129032258064,,0.0,0,工程财务与经济,0.1586893441078062,Needs Improvement
C_1771543,0,0,16,105,25,285,3.0,0.0,1,0.0,100,635,512,0.0,0.0,0.0,1.0,1.0,1,1423,1420.0,0.9978917779339423,456.6044230769231,0.8500000000000001,0.18,0.0095238095238095,431.0,0.0,1,临床科研实验技能,0.3344758423869003,Acceptable
C_697212,0,0,13,25,25,244,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,150,150.0,1.0,855.8448,0.0,0.0,0.0,547.0,0.0,0,面向对象分析与设计,0.0,Needs Improvement
C_696821,0,1,5,17,19,40,30.0,0.0,0,1.0,1,1,0,0.0,175.0,30.0,0.0,0.0,0,2415,2385.0,0.9875776397515528,505.225,0.0,0.0,0.0,205.0,0.0,1,STEM课程设计与案例分析,0.3228823574848267,Acceptable
C_694143,21,36,10,35,29,153,52.0,0.0,0,1.0,0,0,0,0.0,165.0,52.0,0.0,0.0,0,7715,7663.0,0.9932598833441348,671.7973333333334,0.0,0.0,0.0,20.0,0.0,1,教育社会学,0.2245968790364588,Acceptable
C_2141861,0,0,8,49,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,20,20.0,1.0,,0.0,0.0,0.0,,0.0,0,中国国情与文化概况,0.0,Needs Improvement
C_681701,0,0,5,18,5,55,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,140,140.0,1.0,,0.0,0.0,0.0,,0.0,0,力学模型加工与性能检测,0.0,Needs Improvement
C_682503,0,0,10,25,10,55,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,20,20.0,1.0,,0.0,0.0,0.0,,0.0,0,导游英语情景口语,0.0,Needs Improvement
C_682581,0,0,12,62,35,224,6.0,0.0,0,1.0,33,33,1,0.0,12.0,5.0,0.0,0.0,0,3588,3582.0,0.9983277591973244,,0.2980769230769231,0.3142857142857143,0.0,547.0,0.0,2,跨文化交流英语,0.4014429569297295,Excellent
C_949439,2,2,5,83,8,21,17.0,0.0,1,1.0,21,372,249,0.0,9.0,7.0,56.0,11.0,41,179,162.0,0.905027932960894,,0.4,0.375,0.0602409638554216,901.0,0.0,0,Python程序设计（北邮认证）,0.1505578164672864,Needs Improvement
C_1891047,0,0,24,39,24,148,9.0,0.0,1,0.0,144,174,80,0.0,0.0,0.0,18.0,9.0,9,152,143.0,0.9407894736842104,,0.0,0.0,0.0512820512820512,,0.0,2,Skills in English for General Academic Purposes,0.4032348701731562,Excellent
C_2266753,0,0,6,18,6,70,39.0,0.0,0,0.0,70,110,76,0.0,0.0,0.0,87.0,39.0,0,133,94.0,0.706766917293233,,0.0,0.0,0.1225071225071225,,0.0,2,医学人文修养,0.4129535347162076,Excellent
C_677136,6,22,10,83,79,235,62.0,0.0,1,1.0,235,3407,2438,0.0,103.0,34.0,108.0,23.0,62,8196,8134.0,0.9924353343094192,,0.6142603359173127,0.0675105485232067,0.0555264536406495,271.0,0.0,1,教学论,0.237787059054599,Acceptable
C_948219,1,1,14,56,14,144,4.0,0.0,0,1.0,0,0,0,0.0,5.0,4.0,0.0,0.0,0,4700,4696.0,0.9991489361702128,609.9526226415095,0.0,0.0,0.0,701.0,0.0,1,高级综合英语写作,0.2203971445377473,Acceptable
C_696846,0,0,14,54,13,87,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,119,119.0,1.0,,0.0,0.0,0.0,,0.0,0,形势与政策,0.0,Needs Improvement
C_694141,0,0,8,45,36,152,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1067,1067.0,1.0,825.3400681818183,0.0,0.0,0.0,,0.0,0,系统工程原理,0.0,Needs Improvement
C_947768,0,0,12,72,59,144,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,大学英语(2018春),0.0,Needs Improvement
